name dummy x y z omega phi kappa
592503521 592503521 -639980.94 -1042191.86 234.121 -2.22 -1.941 114.401
592503870 592503870 -639983.196 -1042187.162 234.122 -2.137 -2.378 115.126
592504219 592504219 -639985.526 -1042182.468 234.14 -2.263 -2.187 115.611
592504568 592504568 -639987.878 -1042177.787 234.153 -2.019 -2.365 116.061
592504917 592504917 -639990.289 -1042173.12 234.179 -2.196 -2.534 116.393
592505266 592505266 -639992.738 -1042168.437 234.209 -2.421 -2.356 116.581
592505616 592505616 -639995.186 -1042163.754 234.235 -2.328 -2.554 116.64
592505945 592505945 -639997.494 -1042159.334 234.276 -2.387 -2.706 116.37
592506274 592506274 -639999.79 -1042154.893 234.334 -2.174 -2.92 116.61
592506603 592506603 -640002.117 -1042150.444 234.39 -1.974 -2.998 116.735
592506932 592506932 -640004.455 -1042146.002 234.471 -1.997 -3.314 116.849
592507261 592507261 -640006.835 -1042141.564 234.58 -2.522 -3.433 116.876
592507590 592507590 -640009.206 -1042137.101 234.692 -2.485 -3.63 117.027
592507920 592507920 -640011.612 -1042132.619 234.815 -2.63 -3.465 117.19
592508249 592508249 -640014.02 -1042128.117 234.933 -2.496 -3.619 117.388
592508578 592508578 -640016.454 -1042123.635 235.066 -2.659 -3.682 117.277
592508907 592508907 -640018.867 -1042119.14 235.204 -2.56 -3.771 117.175
592509236 592509236 -640021.288 -1042114.65 235.358 -2.925 -3.923 116.979
592509565 592509565 -640023.693 -1042110.13 235.515 -3.055 -3.743 116.741
592509894 592509894 -640026.065 -1042105.608 235.674 -2.973 -4.081 116.749
592510223 592510223 -640028.452 -1042101.084 235.848 -3.037 -3.999 116.731
592510552 592510552 -640030.829 -1042096.558 236.02 -2.879 -4.073 116.807
592510882 592510882 -640033.215 -1042092.042 236.187 -2.943 -4.283 116.938
592511211 592511211 -640035.628 -1042087.539 236.382 -3.311 -4.29 117.011
592511540 592511540 -640038.011 -1042083.018 236.567 -2.708 -4.36 117.236
592511869 592511869 -640040.446 -1042078.541 236.778 -3.147 -4.585 117.454
592512198 592512198 -640042.876 -1042074.06 236.995 -2.995 -4.43 117.436
592512527 592512527 -640045.289 -1042069.594 237.209 -2.858 -4.553 117.39
592512856 592512856 -640047.693 -1042065.133 237.423 -2.63 -4.556 117.478
592513185 592513185 -640050.09 -1042060.689 237.639 -1.928 -4.871 118.041
592513514 592513514 -640052.559 -1042056.288 237.851 -2.378 -4.869 118.188
592513843 592513843 -640055.013 -1042051.908 238.09 -2.78 -4.942 117.588
592514173 592514173 -640057.396 -1042047.484 238.335 -2.604 -4.507 117.028
592514502 592514502 -640059.75 -1042043.074 238.532 -3.089 -5.293 116.398
592514831 592514831 -640062.026 -1042038.577 238.779 -2.148 -5.028 116.094
592515160 592515160 -640064.319 -1042034.072 239.007 -1.735 -4.625 116.301
592515489 592515489 -640066.618 -1042029.638 239.213 -1.84 -4.356 116.383
592515818 592515818 -640068.894 -1042025.297 239.434 -2.235 -4.353 116.505
592516147 592516147 -640071.131 -1042021.037 239.628 -2.394 -4.334 116.817
592516476 592516476 -640073.342 -1042016.875 239.828 -2.445 -4.421 117.093
592516805 592516805 -640075.533 -1042012.798 240.029 -2.544 -4.19 117.308
592517155 592517155 -640077.83 -1042008.537 240.225 -2.235 -4.355 117.6
592517505 592517505 -640080.15 -1042004.307 240.401 -2.248 -3.711 117.71
592517856 592517856 -640082.434 -1042000.139 240.547 -2.399 -3.86 117.423
592518206 592518206 -640084.659 -1041995.998 240.698 -2.184 -4.004 117.339
592518556 592518556 -640086.871 -1041991.89 240.847 -2.072 -3.653 117.32
592518928 592518928 -640089.204 -1041987.582 240.977 -2.2 -3.327 117.314
592519300 592519300 -640091.504 -1041983.337 241.104 -2.322 -3.2 117.258
592519673 592519673 -640093.762 -1041979.112 241.211 -2.29 -3.2 116.897
592520045 592520045 -640096.008 -1041974.869 241.309 -2.312 -3.318 116.834
592520417 592520417 -640098.252 -1041970.622 241.394 -2.236 -3.146 116.817
592520789 592520789 -640100.492 -1041966.4 241.482 -2.2 -2.93 117.021
592521161 592521161 -640102.734 -1041962.196 241.542 -2.081 -2.527 117.083
592521533 592521533 -640104.988 -1041957.99 241.575 -2.005 -2.336 117.289
592521905 592521905 -640107.246 -1041953.8 241.597 -1.793 -2.295 117.577
592522278 592522278 -640109.515 -1041949.649 241.603 -1.773 -1.887 117.648
592522670 592522670 -640111.886 -1041945.331 241.598 -1.664 -2.066 118.034
592523062 592523062 -640114.294 -1041941.04 241.589 -1.666 -1.774 118.52
592523454 592523454 -640116.734 -1041936.785 241.566 -1.624 -1.562 119.183
592523846 592523846 -640119.21 -1041932.588 241.527 -1.75 -1.644 119.723
592524238 592524238 -640121.726 -1041928.392 241.485 -1.769 -1.406 120.037
592524630 592524630 -640124.262 -1041924.215 241.436 -1.879 -1.244 120.305
592525022 592525022 -640126.802 -1041920.054 241.366 -1.716 -0.987 120.583
592525414 592525414 -640129.362 -1041915.922 241.269 -1.722 -0.913 120.952
592525806 592525806 -640131.951 -1041911.815 241.171 -1.618 -0.853 121.577
592526199 592526199 -640134.591 -1041907.717 241.064 -1.625 -0.463 121.964
592526592 592526592 -640137.265 -1041903.645 240.931 -1.916 -0.38 122.399
592526984 592526984 -640139.97 -1041899.576 240.793 -1.967 -0.077 122.799
592527377 592527377 -640142.69 -1041895.553 240.635 -2.127 -0.075 123.169
592527769 592527769 -640145.415 -1041891.571 240.477 -2.149 0.154 123.572
592528161 592528161 -640148.149 -1041887.634 240.313 -1.967 0.493 124.075
592528553 592528553 -640150.904 -1041883.753 240.121 -1.968 0.533 124.559
592528945 592528945 -640153.681 -1041879.901 239.917 -1.86 0.872 125.058
592529337 592529337 -640156.474 -1041876.093 239.692 -1.651 0.634 125.576
592529751 592529751 -640159.476 -1041872.113 239.468 -1.963 0.919 126.058
592530166 592530166 -640162.484 -1041868.153 239.224 -1.828 1.003 126.415
592530580 592530580 -640165.523 -1041864.239 238.981 -2.34 0.851 126.717
592530994 592530994 -640168.561 -1041860.316 238.736 -2.016 1.107 126.996
592531408 592531408 -640171.612 -1041856.42 238.467 -1.813 1.078 127.3
592531822 592531822 -640174.687 -1041852.563 238.215 -1.848 1.092 127.698
592532236 592532236 -640177.746 -1041848.789 237.975 -1.942 1.388 128.138
592532650 592532650 -640180.725 -1041845.163 237.744 -1.925 1.116 128.623
592533085 592533085 -640183.765 -1041841.522 237.514 -1.71 1.565 129.083
592533541 592533541 -640186.828 -1041837.921 237.256 -1.679 1.665 129.539
592534017 592534017 -640189.894 -1041834.393 236.99 -2.182 0.648 129.971
592534513 592534513 -640193.072 -1041830.748 236.767 -1.947 1.136 130.167
592535009 592535009 -640196.207 -1041827.211 236.542 -2.295 1.016 130.492
592535505 592535505 -640199.192 -1041823.854 236.346 -2.107 1.308 130.786
592536122 592536122 -640202.539 -1041820.131 236.116 -2.005 1.241 131.105
592536738 592536738 -640205.534 -1041816.835 235.919 -1.867 0.968 131.374
592537354 592537354 -640208.284 -1041813.831 235.749 -1.782 0.625 131.619
592538135 592538135 -640211.562 -1041810.251 235.563 -1.578 0.418 131.474
592539005 592539005 -640214.789 -1041806.711 235.394 -1.599 0.393 131.198
592539918 592539918 -640217.714 -1041803.434 235.248 -1.539 0.155 130.234
592541094 592541094 -640220.994 -1041799.719 235.097 -1.448 0.168 130.782
592542343 592542343 -640223.892 -1041796.537 234.96 -1.478 0.013 131.598
592544719 592544719 -640228.143 -1041791.956 234.779 -1.355 -0.217 131.952
592558129 592558129 -640228.78 -1041791.276 234.741 -1.412 -0.599 132.015
592600723 592600723 -640230.45 -1041789.475 234.682 -1.341 -1.604 132.203
592601828 592601828 -640234.021 -1041785.68 234.539 -0.842 -1.475 132.541
592602598 592602598 -640237.835 -1041781.683 234.394 -2.035 -1.684 131.727
592603208 592603208 -640241.589 -1041777.543 234.273 -2.004 -1.847 130.887
592603745 592603745 -640245.105 -1041773.621 234.209 -1.986 -1.3 130.745
592604261 592604261 -640248.439 -1041769.928 234.142 -2.165 -1.755 131.537
592604777 592604777 -640251.752 -1041766.342 234.114 -1.546 -1.413 132.521
592605315 592605315 -640255.178 -1041762.874 234.102 -2.009 -1.935 134.38
592605853 592605853 -640258.61 -1041759.524 234.105 -1.669 -2.316 135.476
592606411 592606411 -640262.295 -1041756.066 234.101 -1.464 -1.722 136.213
592606969 592606969 -640266.104 -1041752.586 234.094 -1.764 -2.294 136.634
592607507 592607507 -640269.926 -1041749.167 234.12 -2.293 -2.672 137.245
592608044 592608044 -640273.885 -1041745.716 234.17 -2.492 -2.717 138.463
592608561 592608561 -640277.865 -1041742.363 234.197 -2.506 -2.63 139.345
592609059 592609059 -640281.881 -1041739.078 234.21 -2.324 -2.432 140.339
592609556 592609556 -640286.045 -1041735.792 234.222 -2.064 -2.281 141.433
592610033 592610033 -640290.094 -1041732.732 234.248 -2.164 -2.381 142.321
592610510 592610510 -640294.18 -1041729.721 234.278 -2.159 -2.394 142.789
592610987 592610987 -640298.322 -1041726.704 234.309 -2.077 -2.521 143.186
592611464 592611464 -640302.546 -1041723.664 234.333 -1.975 -2.439 143.487
592611942 592611942 -640306.852 -1041720.618 234.351 -1.929 -2.597 144.055
592612398 592612398 -640311.116 -1041717.672 234.366 -2.03 -2.572 144.569
592612854 592612854 -640315.541 -1041714.653 234.388 -1.951 -2.971 145.048
592613289 592613289 -640319.988 -1041711.704 234.423 -2.072 -2.714 145.745
592613704 592613704 -640324.401 -1041708.84 234.441 -1.978 -2.525 146.301
592614120 592614120 -640328.93 -1041705.963 234.464 -1.665 -2.763 147.325
592614514 592614514 -640333.401 -1041703.258 234.49 -1.674 -2.69 148.462
592614908 592614908 -640337.992 -1041700.612 234.517 -1.919 -2.721 149.471
592615280 592615280 -640342.411 -1041698.159 234.553 -2.262 -2.343 150.042
592615652 592615652 -640346.844 -1041695.714 234.57 -1.969 -2.305 150.518
592616024 592616024 -640351.3 -1041693.31 234.574 -1.718 -2.151 151.208
592616396 592616396 -640355.766 -1041690.984 234.577 -1.794 -2.14 151.869
592616768 592616768 -640360.208 -1041688.713 234.574 -1.538 -2.235 152.355
592617141 592617141 -640364.629 -1041686.53 234.598 -1.858 -2.199 152.748
592617513 592617513 -640369.015 -1041684.375 234.615 -1.787 -2.145 153.004
592617885 592617885 -640373.368 -1041682.264 234.619 -1.795 -2.383 153.32
592618257 592618257 -640377.718 -1041680.197 234.639 -1.954 -2.31 153.646
592618629 592618629 -640382.056 -1041678.151 234.658 -1.803 -2.166 153.947
592619001 592619001 -640386.387 -1041676.14 234.672 -1.747 -2.293 154.258
592619374 592619374 -640390.742 -1041674.144 234.685 -1.842 -2.515 154.385
592619746 592619746 -640395.158 -1041672.134 234.705 -2.117 -2.599 154.24
592620118 592620118 -640399.642 -1041670.074 234.723 -2.033 -2.217 154.354
592620490 592620490 -640404.166 -1041667.995 234.727 -1.976 -2.198 154.206
592620862 592620862 -640408.711 -1041665.872 234.729 -1.61 -2.703 154.114
592621234 592621234 -640413.363 -1041663.725 234.74 -1.836 -2.484 154.081
592621606 592621606 -640418.051 -1041661.548 234.757 -1.868 -2.407 154.011
592621978 592621978 -640422.746 -1041659.367 234.778 -2.031 -2.379 153.961
592622350 592622350 -640427.437 -1041657.179 234.804 -1.971 -2.177 154.001
592622722 592622722 -640432.107 -1041655.006 234.824 -1.83 -2.165 154.199
592623095 592623095 -640436.769 -1041652.86 234.836 -1.763 -2.328 154.426
592623467 592623467 -640441.472 -1041650.723 234.844 -1.904 -2.253 154.535
592623839 592623839 -640446.19 -1041648.571 234.851 -1.822 -2.464 154.495
592624211 592624211 -640450.92 -1041646.416 234.875 -1.86 -2.729 154.494
592624583 592624583 -640455.663 -1041644.254 234.916 -1.793 -2.32 154.423
592624955 592624955 -640460.377 -1041642.089 234.943 -1.645 -2.482 154.366
592625327 592625327 -640465.1 -1041639.917 234.965 -1.592 -2.479 154.305
592625699 592625699 -640469.831 -1041637.738 234.984 -1.475 -2.376 154.42
592626071 592626071 -640474.571 -1041635.581 235.008 -1.626 -2.303 154.461
592626444 592626444 -640479.307 -1041633.431 235.026 -1.786 -2.345 154.474
592626816 592626816 -640484.04 -1041631.279 235.042 -1.846 -2.228 154.502
592627188 592627188 -640488.772 -1041629.132 235.059 -1.808 -2.225 154.72
592627560 592627560 -640493.507 -1041626.998 235.07 -1.596 -2.264 154.912
592627932 592627932 -640498.248 -1041624.874 235.077 -1.607 -2.161 154.702
592628304 592628304 -640502.978 -1041622.743 235.087 -1.548 -2.32 154.879
592628676 592628676 -640507.724 -1041620.641 235.107 -1.72 -2.399 155.166
592629048 592629048 -640512.49 -1041618.551 235.135 -1.615 -2.083 155.483
592629421 592629421 -640517.262 -1041616.492 235.135 -1.704 -2.235 155.693
592629793 592629793 -640522.044 -1041614.444 235.141 -1.944 -2.046 155.566
592630165 592630165 -640526.785 -1041612.378 235.14 -1.917 -1.974 155.189
592630537 592630537 -640531.484 -1041610.289 235.143 -1.905 -2.113 154.795
592630909 592630909 -640536.155 -1041608.18 235.153 -2.012 -2.096 154.309
592631281 592631281 -640540.777 -1041606.033 235.165 -2.071 -2.114 153.614
592631653 592631653 -640545.341 -1041603.835 235.175 -2.085 -1.982 152.704
592632026 592632026 -640549.837 -1041601.57 235.178 -1.911 -2.119 151.846
592632398 592632398 -640554.311 -1041599.246 235.18 -1.697 -2.098 151.439
592632770 592632770 -640558.79 -1041596.92 235.179 -1.508 -2.105 152.105
592633142 592633142 -640563.321 -1041594.674 235.169 -1.666 -2.168 153.241
592633514 592633514 -640567.919 -1041592.504 235.144 -1.617 -1.759 154.281
592633886 592633886 -640572.548 -1041590.403 235.118 -1.671 -1.824 155.002
592634258 592634258 -640577.207 -1041588.355 235.096 -1.482 -1.916 155.762
592634631 592634631 -640581.895 -1041586.368 235.089 -1.9 -2.292 155.89
592635003 592635003 -640586.626 -1041584.369 235.103 -2.139 -2.061 155.907
592635375 592635375 -640591.376 -1041582.321 235.077 -1.537 -1.638 155.989
592635747 592635747 -640596.147 -1041580.334 235.05 -2.267 -1.722 155.971
592636119 592636119 -640600.895 -1041578.287 235.023 -1.526 -2.013 156.18
592636491 592636491 -640605.673 -1041576.294 235.019 -1.598 -2.129 156.509
592636863 592636863 -640610.476 -1041574.324 235.012 -1.703 -2.03 156.747
592637235 592637235 -640615.275 -1041572.38 235.01 -1.834 -2.011 157.006
592637608 592637608 -640620.06 -1041570.456 235.009 -1.763 -1.987 157.181
592637980 592637980 -640624.832 -1041568.552 235.001 -1.723 -1.716 157.328
592638352 592638352 -640629.559 -1041566.663 234.973 -1.42 -1.656 157.482
592638724 592638724 -640634.247 -1041564.821 234.943 -1.423 -1.596 157.608
592639096 592639096 -640638.889 -1041563.013 234.914 -1.41 -1.566 157.807
592639468 592639468 -640643.489 -1041561.25 234.89 -1.592 -1.629 158.035
592639840 592639840 -640648.042 -1041559.508 234.867 -1.378 -1.67 158.288
592640212 592640212 -640652.564 -1041557.814 234.847 -1.53 -1.55 158.437
592640584 592640584 -640657.033 -1041556.141 234.821 -1.457 -1.709 158.512
592640957 592640957 -640661.459 -1041554.51 234.805 -1.831 -1.916 158.702
592641349 592641349 -640666.095 -1041552.837 234.793 -2.582 -1.678 158.747
592641741 592641741 -640670.659 -1041551.132 234.768 -1.828 -1.563 159.127
592642133 592642133 -640675.182 -1041549.511 234.747 -1.784 -1.706 159.465
592642525 592642525 -640679.668 -1041547.942 234.729 -1.952 -1.63 159.713
592642917 592642917 -640684.105 -1041546.397 234.704 -1.911 -1.492 159.963
592643309 592643309 -640688.498 -1041544.904 234.682 -2.092 -1.462 160.155
592643702 592643702 -640692.826 -1041543.437 234.66 -2.047 -1.592 160.342
592644130 592644130 -640697.471 -1041541.878 234.644 -2.262 -1.522 160.203
592644558 592644558 -640702.02 -1041540.315 234.625 -2.1 -1.542 159.95
592644986 592644986 -640706.485 -1041538.747 234.599 -1.729 -1.524 159.739
592645434 592645434 -640711.079 -1041537.133 234.564 -1.644 -1.639 159.745
592645882 592645882 -640715.601 -1041535.561 234.54 -1.629 -1.538 159.916
592646351 592646351 -640720.237 -1041533.973 234.517 -1.719 -1.605 160.132
592646819 592646819 -640724.794 -1041532.436 234.496 -1.843 -1.564 160.365
592647287 592647287 -640729.263 -1041530.948 234.477 -1.92 -1.693 160.608
592647776 592647776 -640733.86 -1041529.438 234.459 -1.981 -1.803 160.896
592648265 592648265 -640738.51 -1041527.918 234.429 -1.67 -1.784 161.476
592648754 592648754 -640743.223 -1041526.473 234.404 -1.962 -1.721 161.879
592649244 592649244 -640747.921 -1041525.027 234.382 -2.066 -1.781 161.696
592649733 592649733 -640752.632 -1041523.559 234.362 -2.193 -1.782 161.464
592650222 592650222 -640757.329 -1041522.056 234.341 -1.943 -1.759 161.29
592650711 592650711 -640761.993 -1041520.558 234.314 -1.726 -1.663 161.346
592651200 592651200 -640766.609 -1041519.096 234.292 -1.782 -1.963 161.386
592651689 592651689 -640771.306 -1041517.607 234.274 -1.728 -1.991 161.426
592652178 592652178 -640776.099 -1041516.105 234.251 -2.002 -2.126 161.477
592652668 592652668 -640781.002 -1041514.558 234.233 -1.961 -1.985 161.514
592653157 592653157 -640785.988 -1041512.988 234.217 -1.769 -1.874 161.669
592653626 592653626 -640790.797 -1041511.5 234.211 -1.847 -2.038 161.836
592654095 592654095 -640795.633 -1041510.029 234.201 -2.002 -1.807 162.134
592654564 592654564 -640800.446 -1041508.584 234.178 -1.933 -1.702 162.522
592655033 592655033 -640805.248 -1041507.166 234.148 -1.538 -1.718 162.981
592655502 592655502 -640810.058 -1041505.793 234.11 -1.301 -1.726 163.374
592655972 592655972 -640814.892 -1041504.445 234.074 -1.235 -2.068 163.535
592656441 592656441 -640819.855 -1041503.074 234.041 -1.281 -2.002 163.536
592656910 592656910 -640824.968 -1041501.65 233.978 -1.221 -2.218 163.438
592657358 592657358 -640830.026 -1041500.249 233.953 -1.259 -2.181 163.572
592657786 592657786 -640835.004 -1041498.897 233.944 -1.606 -2.456 163.717
592658214 592658214 -640840.092 -1041497.518 233.935 -1.645 -1.941 163.887
592658621 592658621 -640845.023 -1041496.18 233.895 -1.381 -2.271 164.14
592659029 592659029 -640850.128 -1041494.832 233.865 -1.324 -1.942 164.355
592659436 592659436 -640855.268 -1041493.507 233.844 -1.461 -1.889 164.584
592659823 592659823 -640860.115 -1041492.273 233.825 -1.467 -1.753 164.836
592700210 592700210 -640864.885 -1041491.071 233.821 -1.384 -1.774 165
592700598 592700598 -640869.573 -1041489.895 233.821 -0.998 -2.126 165.333
592700985 592700985 -640874.203 -1041488.801 233.836 -0.86 -2.136 166.54
592701395 592701395 -640879.061 -1041487.814 233.839 -1.205 -1.827 168.124
592701805 592701805 -640883.836 -1041486.926 233.829 -2.03 -1.925 167.378
592702215 592702215 -640888.54 -1041485.898 233.837 -1.868 -2.255 165.894
592702625 592702625 -640893.206 -1041484.716 233.845 -1.415 -2.99 164.318
